,track_name,danceability,loudness,acousticness,instrumentalness,valence,energy,genre,,
14987,lito's place,0.683,-14.141,0.902,0.58,0.576,0.371,jazz,,
14988,blood of the rose,0.347,-10.277,0.875,0.0441,0.309,0.202,jazz,,
14989,once upon a past,0.62,-7.575,0.138,0.118,0.259,0.655,jazz,,
14990,1878,0.459,-7.144,0.144,0.000414,0.317,0.758,jazz,,
14991,the pimp and the priest,0.513,-7.125,0.0872,0.052,0.359,0.559,jazz,,
14992,informal gluttony,0.182,-6.566,0.000688,0.27,0.161,0.939,jazz,,
14993,hours of ours,0.389,-13.763,0.859,0.000204,0.141,0.255,jazz,,
14994,midsummer night blues,0.71,-6.975,0.495,0.338,0.25,0.598,jazz,,
14995,believe,0.776,-4.374,0.0622,0,0.666,0.78,jazz,,
14996,white walls,0.768,-5.545,0.0545,0,0.842,0.782,jazz,,
14997,mouth of ghosts,0.279,-7.052,0.000529,0.118,0.268,0.901,jazz,,
14998,rio,0.739,-6.386,0.00507,7.02E-06,0.68,0.686,jazz,,
14999,telephony,0.516,-22.91,0.00294,0.567,0.489,0.391,jazz,,
15000,blue skies,0.611,-10.225,0.837,0,0.604,0.285,jazz,,
15001,einstein do it,0.559,-5.975,0.0304,0.00757,0.67,0.842,jazz,,
15002,stormy weather,0.262,-8.031,0.613,0,0.426,0.356,jazz,,
15003,heard that,0.257,-2.625,3.37E-05,0.000124,0.236,0.905,jazz,,
15004,espera,0.315,-8.777,0.757,0,0.465,0.306,jazz,,
15005,blue eyes crying in the rain,0.626,-19.994,0.928,0.00178,0.418,0.04,jazz,,
15006,this spiteful snake,0.495,-4.929,7.08E-06,0.863,0.436,0.989,jazz,,
15007,what is jazz,0.828,-9.496,0.41,0.00709,0.813,0.769,jazz,,
15008,retaliation suite,0.532,-10.183,0.686,0.0355,0.491,0.568,jazz,,
15009,pravus,0.455,-5.194,9.28E-06,0.863,0.173,0.995,jazz,,
15010,xenochrist,0.563,-4.732,0.000885,0.377,0.25,0.977,jazz,,
15011,planetary duality ii: a prophecies fruition,0.326,-4.588,0.000188,0.329,0.139,0.976,jazz,,
15012,music takes me up,0.66,-8.65,0.0752,0.00402,0.51,0.809,jazz,,
15013,when can i see you,0.638,-6.812,0.0263,0,0.388,0.831,jazz,,
15014,electric red,0.5,-6.416,3.37E-05,0.916,0.36,0.991,jazz,,
15015,earthmover,0.347,-7.939,0.037,0.98,0.0445,0.557,jazz,,
15016,i adore you,0.747,-7.311,0.582,0.00413,0.684,0.867,jazz,,
15017,planetary duality i: hideous revelation,0.304,-4.125,0.00027,2.89E-05,0.145,0.944,jazz,,
15018,pineal gland optics,0.372,-5.155,2.94E-06,0.866,0.313,0.997,jazz,,
15019,mare nostrum,0.342,-29.318,0.985,0.94,0.0667,0.0144,jazz,,
15020,above the clouds,0.462,-2.938,0.312,0.000149,0.65,0.944,jazz,,
15021,vampires,0.858,-4.454,0.202,0,0.967,0.896,jazz,,
15022,gimme some,0.501,-7.242,0.115,0.205,0.583,0.752,jazz,,
15023,love is in town,0.735,-7.061,0.0146,0.000682,0.488,0.647,jazz,,
15024,speak your heart,0.279,-12.673,0.852,7.64E-05,0.156,0.191,jazz,,
15025,be there,0.739,-5.562,0.133,0,0.684,0.673,jazz,,
15026,love in time,0.244,-9.591,0.915,0,0.19,0.259,jazz,,
15027,like leaves in the wind,0.651,-7.804,0.613,0.0444,0.734,0.791,jazz,,
15028,the aftermath,0.68,-5.167,0.0383,0.767,0.153,0.999,jazz,,
15029,sons of belial,0.439,-4.753,0.000204,0.00515,0.214,0.879,jazz,,
15030,prison born,0.497,-5.724,0.00177,0.151,0.0646,0.943,jazz,,
15031,gipsy woman,0.484,-12.612,0.000779,0.278,0.181,0.641,jazz,,
15032,sunny,0.647,-6.427,0.088,0.124,0.804,0.868,jazz,,
15033,the space for this,0.383,-5.156,0.00491,0.0032,0.111,0.904,jazz,,
15034,sumthin',0.811,-7.054,0.214,0.564,0.766,0.521,jazz,,
15035,coldly calculated design,0.301,-4.27,0.000131,0.579,0.371,0.978,jazz,,
15036,bambous,0.836,-5.347,0.0602,0.0165,0.883,0.968,jazz,,
15037,the chant,0.645,-5.915,0.196,0.981,0.509,0.906,jazz,,
15038,you ought to be with me,0.711,-11.501,0.472,0.000149,0.577,0.44,jazz,,
15039,memories of you,0.79,-9.231,0.433,0,0.301,0.379,jazz,,
15040,combustion,0.457,-4.992,8.36E-06,0.899,0.53,0.997,jazz,,
15041,make it last,0.494,-12.054,0.0325,0,0.506,0.511,jazz,,
15042,obzen,0.233,-4.225,3.17E-06,0.911,0.326,0.999,jazz,,
15043,goin' all out,0.708,-6.307,0.0928,0.819,0.935,0.823,jazz,,
15044,what cha gonna do?,0.684,-9.906,0.221,0.0102,0.776,0.64,jazz,,
15045,the big gloom,0.166,-13.039,0.373,0.877,0.174,0.472,jazz,,
15046,i don't love,0.289,-4.22,0.00837,2.61E-05,0.33,0.796,jazz,,
15047,bloodhail,0.182,-9.543,0.0332,0.00786,0.41,0.607,jazz,,
15048,sewin'love,0.797,-9.768,0.0279,0.835,0.842,0.496,jazz,,
15049,strasbourg / st. denis,0.701,-10.583,0.149,0.59,0.405,0.445,jazz,,
15050,bleed,0.561,-7.063,0.617,0,0.594,0.418,jazz,,
15051,suzy,0.702,-15.013,0.947,0,0.46,0.131,jazz,,
15052,sound the alarm,0.728,-3.686,0.0403,4.26E-06,0.591,0.858,jazz,,
15053,it's too late,0.45,-12.718,0.493,0.00564,0.812,0.442,jazz,,
15054,funky picante,0.622,-4.686,0.298,0.824,0.749,0.888,jazz,,
15055,"it's been a long, long time",0.277,-9.66,0.945,0.00116,0.362,0.216,jazz,,
15056,hunter,0.421,-7.692,0.268,0,0.3,0.476,jazz,,
15057,dancers to a discordant system,0.256,-5.405,2.41E-05,0.904,0.141,0.996,jazz,,
15058,ancient covenant,0.328,-4.483,0.000855,0.529,0.226,0.972,jazz,,
15059,don't get weary,0.306,-5.971,0.0705,0,0.392,0.839,jazz,,
15060,stay as sweet as you are,0.271,-14.747,0.772,0,0.143,0.207,jazz,,
15061,you've got to have freedom,0.402,-12.786,0.0904,0.883,0.648,0.557,jazz,,
15062,the numbers game,0.764,-5.505,0.0856,0.944,0.597,0.87,jazz,,
15063,my soldier,0.287,-6.263,0.444,0,0.669,0.716,jazz,,
15064,we can dance,0.632,-13.461,0.0803,0.00351,0.578,0.582,jazz,,
15065,somewhere over the rainbow,0.663,-13.725,0.928,5.68E-05,0.678,0.168,jazz,,
15066,morning in rio,0.681,-8.799,0.564,0.00142,0.568,0.703,jazz,,
15067,beautiful drug,0.617,-5.447,0.0369,2.84E-06,0.363,0.847,jazz,,
15068,lethargica,0.278,-6.293,2.96E-05,0.929,0.0712,0.966,jazz,,
15069,"deep, deep",0.415,-2.781,0.00909,0.818,0.241,0.962,jazz,,
15070,the culture,0.646,-5.829,0.636,0,0.523,0.695,jazz,,
15071,son,0.51,-4.806,0.0054,0.000133,0.313,0.917,jazz,,
15072,i can't make you love me,0.588,-16.728,0.846,9.65E-05,0.113,0.149,jazz,,
15073,age of reason,0.314,-4.021,8.93E-05,0.291,0.398,0.827,jazz,,
15074,coco,0.679,-7.777,0.0518,0,0.203,0.645,jazz,,
15075,the nod,0.783,-9.172,0.486,0.0254,0.673,0.426,jazz,,
15076,ghost girl,0.511,-7.064,0.274,5.38E-06,0.343,0.822,jazz,,
15077,the prophet (version 2.0),0.679,-5.32,0.0806,0.648,0.33,0.792,jazz,,
15078,calloway boogie,0.58,-4.641,0.459,0.00305,0.865,0.69,jazz,,
15079,hurt,0.534,-7.636,0.649,0.000227,0.163,0.392,jazz,,
15080,bésame mucho (kiss me much),0.406,-16.362,0.887,9.13E-05,0.303,0.12,jazz,,
15081,touch,0.552,-4.912,0.0114,0,0.554,0.846,jazz,,
15082,run away,0.66,-3.038,0.0102,0,0.363,0.931,jazz,,
15083,life and death,0.747,-11.05,0.864,0,0.752,0.34,jazz,,
15084,the thief,0.759,-7.937,0.334,0.854,0.682,0.522,jazz,,
15085,classic,0.72,-4.689,0.0384,0,0.756,0.791,jazz,,
15086,(they long to be) close to you,0.406,-11.474,0.638,6.83E-05,0.347,0.317,jazz,,
15087,"that sunday, that summer",0.249,-9.914,0.755,0,0.462,0.46,jazz,,
15088,deep within the corners of my mind,0.155,-15.335,0.915,0.352,0.147,0.204,jazz,,
15089,game tight,0.764,-9.109,0.185,0,0.476,0.641,jazz,,
15090,numbered!,0.401,-6.343,1.54E-05,0.546,0.34,0.77,jazz,,
15091,i'm shooting high,0.512,-9.469,0.488,0,0.902,0.486,jazz,,
15092,true love,0.712,-5.487,0.0182,6.09E-06,0.388,0.861,jazz,,
15093,this beautiful life,0.597,-12.681,0.782,0.148,0.395,0.346,jazz,,
15094,black future,0.268,-3.622,3.93E-05,0.698,0.13,0.995,jazz,,
15095,same sun,0.709,-14.185,0.686,0.201,0.263,0.317,jazz,,
15096,my funk,0.774,-6.635,0.163,6.05E-06,0.843,0.888,jazz,,
15097,everytime you go away,0.608,-12.285,0.169,0.000133,0.673,0.604,jazz,,
15098,b-boy on wax,0.828,-6.086,0.239,3.89E-06,0.637,0.9,jazz,,
15099,bare bones,0.737,-13.727,0.973,0.00263,0.159,0.174,jazz,,
15100,loveland,0.516,-9.004,0.873,1.28E-05,0.355,0.453,jazz,,
15101,hello mademoiselle,0.763,-10.941,0.044,0.0041,0.657,0.645,jazz,,
15102,love is queen omega,0.786,-8.613,0.0555,0.0381,0.643,0.772,jazz,,
15103,i'm free,0.585,-6.308,0.0901,0,0.814,0.807,jazz,,
15104,don't go,0.721,-6.199,0.191,5.85E-06,0.597,0.481,jazz,,
15105,if the stars were mine,0.629,-15.501,0.945,0.000146,0.684,0.347,jazz,,
15106,fascination,0.711,-9.042,0.381,1.24E-06,0.674,0.609,jazz,,
15107,under my sensi,0.863,-9.403,0.0429,0,0.398,0.521,jazz,,
15108,fort knox,0.676,-7.837,0.138,0,0.73,0.689,jazz,,
15109,the basis,0.711,-12.792,0.531,0.747,0.65,0.58,jazz,,
15110,in cauda venenum,0.223,-3.565,0.0189,0.000639,0.152,0.855,jazz,,
15111,tale of two cities,0.771,-8.534,0.553,1.05E-06,0.343,0.536,jazz,,
15112,the way you look tonight,0.622,-14.067,0.798,0,0.587,0.24,jazz,,
15113,lonely & cold,0.626,-4.78,0.0111,0.000986,0.425,0.617,jazz,,
15114,listen,0.432,-3.905,0.416,0,0.187,0.637,jazz,,
15115,the mojo radio gang,0.727,-7.043,0.114,0.814,0.348,0.787,jazz,,
15116,smooth while raw,0.739,-5.485,0.0648,0.873,0.59,0.584,jazz,,
15117,walk on by,0.7,-9.027,0.719,8.60E-05,0.524,0.33,jazz,,
15118,snake charmer,0.674,-4.749,0.0359,3.11E-05,0.541,0.668,jazz,,
15119,send one your love,0.624,-17.456,0.715,1.25E-05,0.418,0.358,jazz,,
15120,when i fall in love (feat. chris botti),0.39,-10.651,0.905,2.02E-05,0.117,0.219,jazz,,
15121,hit that jive,0.896,-6.099,0.0461,0.051,0.686,0.684,jazz,,
15122,the music scene,0.69,-10.46,0.619,0.364,0.611,0.656,jazz,,
15123,what a difference a day made,0.278,-8.453,0.857,0.000224,0.239,0.374,jazz,,
15124,gumball machine weekend,0.577,-7.157,4.77E-05,0.263,0.65,0.833,jazz,,
15125,hold on tight,0.586,-6.331,0.0911,2.81E-06,0.265,0.816,jazz,,
15126,go get your gun,0.591,-6.93,0.205,0,0.605,0.818,jazz,,
15127,"those lazy, hazy, crazy days of summer",0.416,-5.254,0.687,0,0.895,0.726,jazz,,
15128,saved,0.739,-10.28,0.189,0,0.553,0.448,jazz,,
15129,wake up sister,0.671,-9.057,0.218,0.108,0.328,0.575,jazz,,
15130,the poison woman,0.29,-5.84,0.243,1.13E-05,0.501,0.878,jazz,,
15131,mirrors,0.574,-6.664,0.234,0,0.512,0.512,jazz,,
15132,supercrush!,0.49,-5.692,3.17E-05,0.583,0.265,0.859,jazz,,
15133,don't let me be lonely tonight,0.622,-18.549,0.813,0.0808,0.335,0.145,jazz,,
15134,addicted!,0.488,-7.398,1.33E-05,0.66,0.487,0.914,jazz,,
15135,"disease, injury, madness",0.211,-6.232,0.000748,0.145,0.297,0.935,jazz,,
15136,falling in love with love,0.175,-11.913,0.778,0,0.457,0.317,jazz,,
15137,desert of song,0.267,-8.338,0.0514,0.000674,0.207,0.508,jazz,,
15138,i'm doin' my thang,0.657,-6.721,0.00468,0.0922,0.635,0.884,jazz,,
15139,fossil genera (a feed from cloud mountain),0.224,-5.22,0.000131,0.142,0.0659,0.95,jazz,,
15140,divers,0.827,-3.836,0.0349,0,0.793,0.933,jazz,,
15141,can't help falling in love with you,0.396,-14.062,0.941,0.000196,0.343,0.293,jazz,,
15142,mustard gas,0.338,-4.523,0.00614,0.000176,0.363,0.796,jazz,,
15143,what it means to be alone,0.445,-3.543,0.00758,0.000107,0.33,0.849,jazz,,
15144,over the rainbow,0.671,-13.569,0.912,5.53E-05,0.658,0.153,jazz,,
15145,my one and only thrill,0.215,-15.221,0.954,0.144,0.0388,0.126,jazz,,
15146,lover undercover,0.337,-15.473,0.937,0.012,0.0843,0.184,jazz,,
15147,writing on a wall,0.316,-9.047,0.365,0,0.459,0.505,jazz,,
15148,the raft,0.669,-8.267,0.0158,0.349,0.338,0.531,jazz,,
15149,just give me a chance,0.624,-6.649,0.47,0.914,0.797,0.703,jazz,,
15150,obfuscation,0.186,-4.378,3.98E-05,0.162,0.154,0.988,jazz,,
15151,hot style,0.85,-5.995,0.213,0,0.502,0.687,jazz,,
15152,in my life,0.688,-11.359,0.449,0,0.435,0.435,jazz,,
15153,riviera life,0.679,-6.247,0.434,2.14E-05,0.957,0.904,jazz,,
15154,taxman,0.469,-8.348,0.0101,0,0.783,0.596,jazz,,
15155,dr. wanna do,0.896,-5.932,0.487,7.20E-06,0.687,0.642,jazz,,
15156,the eraser,0.629,-11.193,0.883,0.465,0.25,0.578,jazz,,
15157,hardwire,0.13,-3.126,1.15E-05,0.00412,0.505,0.991,jazz,,
15158,the passing stars,0.494,-14.055,0.109,0.62,0.299,0.367,jazz,,
15159,jump start,0.363,-3.621,0.00123,0.00218,0.275,0.982,jazz,,
15160,crimson,0.412,-12.277,0.255,0.0325,0.653,0.59,jazz,,
15161,so so lovely,0.546,-4.968,0.263,0.207,0.876,0.928,jazz,,
15162,gilbert's grove,0.739,-10.438,0.84,0.468,0.554,0.544,jazz,,
15163,no fear of heights,0.581,-9.238,0.0128,0,0.0666,0.325,jazz,,
15164,so strong,0.727,-5.378,0.183,0,0.788,0.7,jazz,,
15165,falling,0.449,-12.986,0.942,0.0786,0.55,0.353,jazz,,
15166,widower,0.52,-2.5,0.000394,0,0.247,0.968,jazz,,
15167,we saw the sea,0.682,-10.432,0.934,0.000555,0.843,0.419,jazz,,
15168,love story,0.618,-3.95,0.17,0,0.296,0.741,jazz,,
15169,shameless (feat. bryan ferry),0.615,-11.454,0.0229,0.481,0.201,0.485,jazz,,
15170,victory,0.609,-6.846,0.397,0,0.685,0.731,jazz,,
15171,look me in the eye sister (feat. jess larabee),0.386,-5.756,0.00154,0.704,0.116,0.779,jazz,,
15172,the promise,0.629,-10.141,0.0864,7.72E-05,0.358,0.876,jazz,,
15173,falling in love with jesus,0.408,-7.145,0.652,0,0.286,0.482,jazz,,
15174,a fine romance,0.576,-12.003,0.59,0,0.703,0.444,jazz,,
15175,saving all my love for you,0.636,-14.567,0.593,4.22E-05,0.264,0.264,jazz,,
15176,all through the night,0.573,-5.934,0.201,1.58E-06,0.346,0.65,jazz,,
15177,cosmic echoes,0.145,-35.308,0.509,0.871,0.0383,0.009,jazz,,
15178,thinking of you,0.431,-4.459,0.00167,0,0.309,0.803,jazz,,
15179,eyesdown,0.758,-9.199,0.0442,0.493,0.183,0.455,jazz,,
15180,be careful it's my heart,0.386,-14.705,0.612,0.0409,0.378,0.215,jazz,,
15181,fall again,0.589,-6.033,0.026,0.0087,0.537,0.954,jazz,,
15182,hold the night,0.618,-5.931,0.161,0.0635,0.279,0.73,jazz,,
15183,polyfizzal drizzal,0.707,-13.068,0.368,0.862,0.565,0.358,jazz,,
15184,dope remix edit,0.735,-13.366,0.315,0.605,0.704,0.418,jazz,,
15185,bienvenue dans ma vie,0.629,-9.753,0.693,0,0.527,0.404,jazz,,
15186,history (love mix),0.614,-7.489,0.0129,0.33,0.357,0.546,jazz,,
15187,history (feat. will young),0.626,-6.041,3.22E-05,0.0396,0.693,0.762,jazz,,
15188,all good in the hood,0.667,-15.304,0.0832,0.879,0.539,0.569,jazz,,
15189,make like a tree (get out),0.601,-6.716,0.0225,0.0211,0.565,0.885,jazz,,
15190,lillian,0.601,-7.911,0.0167,3.65E-06,0.0512,0.656,jazz,,
15191,one day in st. tropez,0.842,-11.555,0.784,0.0778,0.601,0.402,jazz,,
15192,false flag dub,0.763,-7.658,0.0885,0.757,0.721,0.911,jazz,,
15193,holding back the years,0.698,-7.878,0.651,5.29E-06,0.644,0.499,jazz,,
15194,awaken,0.493,-8.876,0.752,0.000499,0.119,0.344,jazz,,
15195,le piaf,0.771,-10.093,0.00731,0.801,0.366,0.604,jazz,,
15196,filth and squalor,0.573,-5.689,0.000363,0.0012,0.462,0.917,jazz,,
15197,lament,0.714,-7.125,0.176,0.000622,0.68,0.735,jazz,,
15198,origin,0.768,-7.735,0.15,1.64E-05,0.25,0.556,jazz,,
15199,"young, beautiful etc.",0.757,-11.383,0.219,0.202,0.325,0.49,jazz,,
15200,overstand,0.578,-6.187,0.0248,0,0.711,0.745,jazz,,
15201,i gotta rokk,0.471,-4.501,5.20E-05,0.0346,0.663,0.922,jazz,,
15202,"never forgive, never forget",0.232,-4.13,3.00E-06,0.162,0.123,0.992,jazz,,
15203,serenade of the bells,0.265,-11.568,0.939,0,0.261,0.205,jazz,,
15204,perfection,0.64,-7.655,0.275,0,0.807,0.803,jazz,,
15205,the trumpet,0.37,-22.665,0.976,0.55,0.379,0.142,jazz,,
15206,i smile,0.745,-2.408,0.223,0,0.589,0.753,jazz,,
15207,she's always singing,0.553,-6.066,0.000708,0.0251,0.417,0.756,jazz,,
15208,ganges delta blues,0.354,-28.437,0.697,0.938,0.272,0.188,jazz,,
15209,eden,0.487,-8.806,0.882,0.00084,0.172,0.336,jazz,,
15210,beirut,0.434,-9.553,0.781,0.0134,0.641,0.531,jazz,,
15211,fly,0.591,-12.269,0.549,2.22E-06,0.372,0.298,jazz,,
15212,juular,0.477,-5.848,7.78E-05,0.556,0.185,0.982,jazz,,
15213,tonight tonight,0.686,-4.977,0.0764,0,0.814,0.783,jazz,,
15214,a new day,0.436,-9.869,0.722,9.61E-06,0.0609,0.333,jazz,,
15215,lunar wilderness,0.24,-3.566,0.000382,0.00281,0.19,0.969,jazz,,
15216,cry,0.406,-10.449,0.756,0.678,0.163,0.399,jazz,,
15217,wings of santa lucia,0.636,-7.193,0.366,0.632,0.59,0.7,jazz,,
15218,tripping in triplets,0.305,-12.089,0.867,0.000802,0.366,0.361,jazz,,
15219,it's not the crime,0.807,-7.286,0.301,0.000117,0.973,0.68,jazz,,
15220,just a taste,0.571,-7.045,0.00794,0,0.451,0.705,jazz,,
15221,waterfall,0.769,-7.345,0.311,7.49E-05,0.757,0.505,jazz,,
15222,the crutch,0.55,-3.168,0.000788,3.92E-06,0.539,0.954,jazz,,
15223,deny it all,0.157,-4.704,0.000329,0.000131,0.36,0.876,jazz,,
15224,nascent,0.214,-10.345,0.89,0.908,0.162,0.56,jazz,,
15225,echo,0.285,-16.58,0.367,0.649,0.138,0.322,jazz,,
15226,we've got a score to settle,0.477,-5.145,0.000188,0.00321,0.401,0.884,jazz,,
15227,do it again,0.806,-7.398,0.0864,0,0.716,0.64,jazz,,
15228,ice cream,0.902,-4.074,0.167,0,0.39,0.67,jazz,,
15229,i wanna be loved by you,0.376,-13.283,0.769,0.00113,0.584,0.297,jazz,,
15230,sing sing sing,0.62,-11.575,0.853,0.896,0.295,0.67,jazz,,
15231,sunrise,0.553,-7.89,0.0139,0.00238,0.19,0.659,jazz,,
15232,vampires (afrolicious & rob garza remix),0.698,-9.571,0.0628,0.68,0.645,0.829,jazz,,
15233,sweet happy life,0.698,-12.878,0.609,0,0.897,0.409,jazz,,
15234,tower seven,0.343,-6.93,0.123,0.909,0.333,0.554,jazz,,
15235,eruption,0.149,-7.53,0.457,0.858,0.521,0.757,jazz,,
15236,dreambig,0.75,-7.032,0.0692,0.00714,0.639,0.579,jazz,,
15237,serious drug,0.79,-7.746,0.674,0.032,0.564,0.519,jazz,,
15238,what a difference a day made,0.278,-8.453,0.857,0.000224,0.239,0.374,jazz,,
15239,first snow (ooah remix),0.603,-10.849,0.287,0.687,0.327,0.558,jazz,,
15240,mayflowers,0.857,-7.017,0.152,0.0897,0.88,0.575,jazz,,
15241,andrew's break,0.904,-4.961,0.141,0.0172,0.866,0.768,jazz,,
15242,city lights (feat. pase rock & substantial),0.831,-10.995,0.552,0.847,0.908,0.622,jazz,,
15243,heartbreaker,0.466,-10.666,0.285,9.94E-06,0.882,0.588,jazz,,
15244,i'm glad there is you,0.26,-20.361,0.948,0.00153,0.163,0.0784,jazz,,
15245,quiet nights of quiet stars,0.531,-15.811,0.952,0.00267,0.437,0.198,jazz,,
15246,the chant,0.645,-5.915,0.196,0.981,0.509,0.906,jazz,,
15247,culture of fear,0.807,-5.454,0.311,0.0863,0.638,0.905,jazz,,
15248,one by one,0.697,-5.997,0.227,0.000138,0.735,0.648,jazz,,
15249,omnipresent perception,0.239,-2.953,2.03E-05,0.614,0.0363,0.991,jazz,,
15250,tetrastructural minds,0.321,-3.047,0.00044,0.134,0.113,0.995,jazz,,
15251,i go to sleep,0.597,-7.442,0.0228,0.0193,0.162,0.491,jazz,,
15252,swing thing,0.7,-8.5,0.595,0.575,0.521,0.71,jazz,,
15253,ring my bell,0.781,-13.067,0.0661,0.0907,0.968,0.556,jazz,,
15254,fame,0.7,-8.763,0.132,0,0.961,0.73,jazz,,
15255,deception,0.295,-3.291,0.0128,0,0.174,0.91,jazz,,
15256,stuck on a wire out on a fence,0.558,-6.164,0.00139,0.0278,0.609,0.873,jazz,,
15257,(never been to) california,0.699,-9.389,0.697,0.928,0.671,0.423,jazz,,
15258,stay awake,0.321,-30.093,0.872,2.65E-06,0.182,0.0331,jazz,,
15259,red river valley,0.6,-10.189,0.211,0,0.448,0.257,jazz,,
15260,kilimanjaro,0.807,-10.182,0.00585,0.00161,0.664,0.474,jazz,,
15261,the black box,0.848,-5.076,0.155,0.789,0.142,0.574,jazz,,
15262,it only took a kiss,0.909,-13.885,0.657,0,0.196,0.216,jazz,,
15263,where we belong,0.624,-11.831,0.634,2.67E-05,0.227,0.306,jazz,,
15264,i’ll take romance,0.568,-16.994,0.964,0.864,0.126,0.143,jazz,,
15265,lies,0.687,-5.724,0.628,0,0.55,0.475,jazz,,
15266,marrow,0.64,-7.778,0.0139,0.825,0.606,0.711,jazz,,
15267,high noon,0.515,-20.495,0.984,0.202,0.606,0.112,jazz,,
15268,clint eastwood,0.663,-8.627,0.0253,0,0.525,0.694,jazz,,
15269,parallax,0.649,-13.348,0.637,0.827,0.0703,0.336,jazz,,
15270,clash,0.871,-6.549,0.313,8.14E-06,0.532,0.519,jazz,,
15271,swarm,0.454,-21.375,0.958,0.862,0.0395,0.095,jazz,,
15272,lift off / mic check,0.406,-9.462,0.118,0.0128,0.246,0.45,jazz,,
15273,traces,0.362,-13.042,0.565,0.00403,0.419,0.286,jazz,,
15274,turn back time,0.658,-10.365,0.243,0,0.504,0.575,jazz,,
15275,i am colossus,0.389,-4.316,7.96E-06,0.0992,0.22,0.956,jazz,,
15276,nobody's fool,0.367,-13.615,0.0478,0.00284,0.149,0.445,jazz,,
15277,be free,0.565,-9.449,0.719,0.00201,0.348,0.4,jazz,,
15278,three portraits,0.482,-4.797,0.00236,0.517,0.245,0.855,jazz,,
15279,autotheist movement iii: deconsecrate,0.437,-4.113,0.0321,0.00957,0.0542,0.928,jazz,,
15280,bloom,0.591,-9.794,0.882,0.000641,0.415,0.416,jazz,,
15281,the consequences of jealousy,0.429,-13.955,0.492,0.16,0.199,0.46,jazz,,
15282,grace,0.817,-6.263,0.38,0,0.177,0.513,jazz,,
15283,all these feelings,0.43,-6.31,0.000527,0.00274,0.151,0.85,jazz,,
15284,only once,0.573,-10.806,0.12,2.81E-06,0.31,0.486,jazz,,
15285,the hurt that finds you first,0.434,-4.748,1.34E-05,0.729,0.0707,0.995,jazz,,
15286,come closer,0.741,-6.647,0.22,0,0.616,0.556,jazz,,
15287,summertime,0.565,-6.826,0.0542,1.80E-06,0.235,0.654,jazz,,
15288,goodbye to everything reprise,0.285,-8.254,0.622,0.859,0.0335,0.27,jazz,,
15289,more!,0.658,-4.496,0.0421,3.36E-06,0.593,0.971,jazz,,
15290,anything’s possible,0.547,-4.85,0.338,0.873,0.891,0.678,jazz,,
15291,exit strategy of a wrecking ball,0.549,-2.804,0.000455,0.629,0.0943,0.978,jazz,,
15292,joy to the world,0.553,-10.334,0.818,0,0.662,0.337,jazz,,
15293,shoot him down,0.931,-5.223,0.289,2.23E-06,0.861,0.828,jazz,,
15294,accelerated evolution,0.248,-5.31,0.000485,0.00024,0.0932,0.96,jazz,,
15295,santa claus is coming to town,0.692,-4.867,0.424,1.27E-05,0.961,0.762,jazz,,
15296,behind the sun,0.597,-3.746,0.00583,0.608,0.364,0.926,jazz,,
15297,mira,0.74,-3.243,0.119,1.32E-05,0.78,0.83,jazz,,
15298,i'll be home for christmas,0.223,-16.084,0.281,0,0.176,0.146,jazz,,
15299,let it snow! let it snow! let it snow!,0.451,-14.014,0.912,2.45E-06,0.701,0.24,jazz,,
15300,melting city,0.228,-3.556,0.000486,0.0106,0.222,0.961,jazz,,
15301,time to go,0.592,-12.426,0.801,1.39E-05,0.416,0.41,jazz,,
15302,save our now,0.52,-7.505,0.000301,0.941,0.324,0.854,jazz,,
15303,take my hand precious lord,0.237,-16.389,0.983,0.000332,0.0605,0.0593,jazz,,
15304,tragedy and harmony,0.474,-4.799,4.12E-06,0.0222,0.409,0.972,jazz,,
15305,feelin' it,0.558,-7.851,0.322,0,0.709,0.703,jazz,,
15306,our love,0.574,-5.286,0.104,4.94E-06,0.621,0.764,jazz,,
15307,do you hear what i hear?,0.566,-15.499,0.813,1.48E-06,0.412,0.246,jazz,,
15308,joyride,0.631,-5.315,0.0457,0,0.734,0.77,jazz,,
15309,autotheist movement i: create,0.532,-6.636,0.0361,0.00988,0.199,0.698,jazz,,
